s_id,semester,leave_school_name,leave_dept_name,degree_now,第一題,第二題,第三題,第四題,第五題,第六題,第七題,第八題,第九題,第十題,第10題,第十一題,第十二題,第十三題,第十四題
086f8054bdfc2c3592a6e5b2b8503007,102,理學院,化學學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣43,001元至46,000元*:*",境內_台中市*:*,NULL,不符合*:*,不需要*:*,滿意*:*,不符合*:*,NULL,校內實務課程*:*社團活動*:*,有_準備考試或其他證照_技術士證照*:*,沒有幫助*:*,人際互動能力*:*溝通表達能力*:*工作紀律、責任感及時間管理能力*:*
0870569b93b51ea6735d4bf55546d1fb,100,工學院,土木工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,建築營造類*:*,否*:*,"約新臺幣40,001元至45,000元*:*",境內_高雄市*:*,NULL,非常符合*:*,需要*:*,非常滿意*:*,非常符合*:*,NULL,專業知識、知能傳授*:*校內實務課程*:*語言學習*:*,有_準備考試或其他證照_國家考試*:*,非常有幫助*:*,溝通表達能力*:*問題解決能力*:*團隊合作能力*:*
0870b340df07d87cf2c37d09bc7e3eef,104,管理學院,管理學院高階主管企管碩士班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,金融財務類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣210,001元以上*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,非常滿意*:*,不符合*:*,NULL,校外業界實習*:*專業知識、知能傳授*:*建立同學及老師人脈*:*,有_準備考試或其他證照_金融證照*:*有_進修_國內大專校院進修*:*,普通*:*,團隊合作能力*:*創新能力*:*問題解決能力*:*
08785b380748652c887738316add877f,100,理學院,生命科學系,學士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,在升學中或進修中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,其他(請敘明)*:*
0883470ad166a7872c3f0c1c8f5d03a3,104,資訊電機學院,通訊工程學系博士班,博士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣210,001元以上*:*",境內_台北市*:*,NULL,非常符合*:*,不需要*:*,非常滿意*:*,普通*:*,NULL,參與國際交流活動*:*,有_進修_出國進修*:*,普通*:*,資訊科技應用能力*:*持續學習能力*:*外語能力*:*
088597252a2e1f542dfbbbe40c521b83,104,管理學院,資訊管理學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,是_轉換工作主要的原因_學習成長機會較多*:*,"約新臺幣70,001元至75,000元*:*",境內_台北市*:*,NULL,非常符合*:*,不需要*:*,非常滿意*:*,普通*:*,NULL,校外業界實習*:*,有_進修_國內大專校院進修*:*,普通*:*,持續學習能力*:*資訊科技應用能力*:*溝通表達能力*:*
0889a217b08b9e0bb71dd34a824e5832,105,工學院,土木工程學系,學士班,目前非就業中（請跳答第6題後，再跳答第14題）*:*,NULL,NULL,NULL,NULL,進修中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,溝通表達能力*:*外語能力*:*
0899df6ff2dac4225f65ac7aecf88511,100,文學院,英美語文學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,行銷與銷售類*:*,是_轉換工作主要的原因_學習成長機會較多*:*,"約新臺幣45,001元至50,000元*:*",境外_亞洲（香港、澳門、大陸地區以外國家）*:*,NULL,符合*:*,不需要*:*,普通*:*,尚可*:*,NULL,語言學習*:*校內實務課程*:*,有_進修_出國進修*:*,有點幫助*:*,人際互動能力*:*溝通表達能力*:*團隊合作能力*:*
089e307f812c6bb9191b46bbe9707ab2,100,地球科學學院,地球科學學系,學士班,全職工作_政府部門（含職業軍人）*:*,科學、技術、工程、數學類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣31,001元至34,000元*:*",境內_台北市*:*,NULL,尚可*:*,不需要*:*,滿意*:*,不符合*:*,NULL,社團活動*:*校內實務課程*:*,有_準備考試或其他證照_其他*:*,有點幫助*:*,外語能力*:*溝通表達能力*:*人際互動能力*:*
089f95c4c9c24a56993b5f8a9dec304f,101,管理學院,工業管理研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,否*:*,"約新臺幣70,001元至75,000元*:*",境內_新北市*:*,NULL,不符合*:*,不需要*:*,普通*:*,尚可*:*,NULL,建立同學及老師人脈*:*社團活動*:*,沒有*:*,NULL,溝通表達能力*:*其他(請敘明)*:*問題解決能力*:*
08b23bdf0a16d72abdba2a925a2e6bd9,101,客家學院,客家語文研究所碩士班,碩士班,全職工作_政府部門（含職業軍人）*:*,政府公共事務類*:*,是_轉換工作主要的原因_工作較穩定*:*,"約新臺幣45,001元至50,000元*:*",境內_桃園市*:*,NULL,符合*:*,不需要*:*,滿意*:*,尚可*:*,NULL,語言學習*:*專業知識、知能傳授*:*,有_準備考試或其他證照_國家考試*:*,非常有幫助*:*,人際互動能力*:*持續學習能力*:*溝通表達能力*:*
08b2cdc5cf279bb7fb3d19ef30b3ed7a,102,工學院,能源工程研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,否*:*,"約新臺幣52,001元至55,000元*:*",境內_台南市*:*,NULL,非常不符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,校內實務課程*:*校外業界實習*:*擔任研究或教學助理*:*,沒有*:*,NULL,溝通表達能力*:*問題解決能力*:*人際互動能力*:*
08b7ffac8078186d4851e9a4931135b5,104,工學院,機械工程學系光機電工程碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,否*:*,"約新臺幣70,001元至75,000元*:*",境內_新竹市*:*,NULL,符合*:*,不需要*:*,非常滿意*:*,非常符合*:*,NULL,擔任研究或教學助理*:*,沒有*:*,NULL,團隊合作能力*:*問題解決能力*:*外語能力*:*
08b804bce96b95ab52e4b9cb446789cd,103,管理學院,經濟學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,金融財務類*:*,是_轉換工作主要的原因_可累積不同工作經驗*:*,"約新臺幣49,001元至52,000元*:*",NULL,NULL,尚可*:*,需要*:*,不滿意*:*,不符合*:*,NULL,社團活動*:*,有_準備考試或其他證照_語言證照*:*,普通*:*,溝通表達能力*:*人際互動能力*:*
08bbd301b0315cbeef59b14f2690713a,100,地球科學學院,水文與海洋科學研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,是_轉換工作主要的原因_學習成長機會較多*:*,"約新臺幣40,001元至45,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,普通*:*,符合*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,有_準備考試或其他證照_語言證照*:*,普通*:*,溝通表達能力*:*持續學習能力*:*外語能力*:*
08d787605a2ad647219c860858c92f76,101,資訊電機學院,資訊工程學系,學士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,在升學中或進修中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,持續學習能力*:*人際互動能力*:*溝通表達能力*:*
08fabded14f55e3c496270316c20825d,102,理學院,數學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,否*:*,"約新臺幣46,001元至49,000元*:*",境內_新竹縣*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,社團活動*:*擔任研究或教學助理*:*專業知識、知能傳授*:*,有_進修_國內大專校院進修*:*,非常有幫助*:*,團隊合作能力*:*持續學習能力*:*創新能力*:*
0909daf92857043b5b631ab0f542ccf8,100,客家學院,客家語文研究所碩士班,碩士班,全職工作_其他*:*,政府公共事務類*:*,否*:*,"約新臺幣34,001元至37,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,沒有*:*,NULL,團隊合作能力*:*溝通表達能力*:*人際互動能力*:*
090c8afde7ec7ce361f562794d43089f,101,理學院,生命科學系,學士班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,個人及社會服務類*:*,否*:*,"約新臺幣31,001元至34,000元*:*",境內_桃園市*:*,NULL,尚可*:*,不需要*:*,滿意*:*,尚可*:*,NULL,參與國際交流活動*:*建立同學及老師人脈*:*語言學習*:*,有_進修_出國進修*:*,普通*:*,創新能力*:*工作紀律、責任感及時間管理能力*:*問題解決能力*:*
090ee014d232a52b8ea68fbe34340f01,101,文學院,藝術學研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,藝文與影音傳播類*:*,是_轉換工作主要的原因_學習成長機會較多*:*,"約新臺幣40,001元至45,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,校內實務課程*:*校外業界實習*:*專業知識、知能傳授*:*,沒有*:*,NULL,團隊合作能力*:*問題解決能力*:*溝通表達能力*:*
091079d77534db02ed0aa7de3e02e40b,101,資訊電機學院,電機工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣50,001元至55,000元*:*",境內_新竹縣*:*,NULL,非常符合*:*,不需要*:*,普通*:*,符合*:*,NULL,參與國際交流活動*:*建立同學及老師人脈*:*專業知識、知能傳授*:*,沒有*:*,NULL,問題解決能力*:*工作紀律、責任感及時間管理能力*:*溝通表達能力*:*
09133a6460b4867e35b198db8620f9c6,102,文學院,英美語文學系碩士班,碩士班,部分工時_請問您1週工作時數約_小時*:*部分工時_創業*:*,教育與訓練類*:*,否*:*,"約新臺幣28,001元至31,000元*:*",境內_基隆市*:*,NULL,符合*:*,需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*,沒有*:*,NULL,溝通表達能力*:*團隊合作能力*:*問題解決能力*:*
0914e62e4be5e4fb96c8f0ace9c25376,103,資訊電機學院,資訊工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣75,001元至80,000元*:*",NULL,NULL,符合*:*,不需要*:*,滿意*:*,尚可*:*,NULL,語言學習*:*,沒有*:*,NULL,團隊合作能力*:*外語能力*:*溝通表達能力*:*
0919c7140cf65c51c9a1f7b9d9cb6692,105,工學院,土木工程學系碩士班,碩士班,全職工作_政府部門（含職業軍人）*:*,科學、技術、工程、數學類*:*,是_轉換工作主要的原因_與個人興趣較符合*:*,"約新臺幣40,001元至43,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,非常滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*校內實務課程*:*語言學習*:*,有_準備考試或其他證照_國家考試*:*,非常有幫助*:*,問題解決能力*:*團隊合作能力*:*人際互動能力*:*
091a540cde9b8a74067cc2d5806a7f01,103,資訊電機學院,資訊工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣55,001元至60,000元*:*",NULL,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*,沒有*:*,NULL,資訊科技應用能力*:*人際互動能力*:*
091d27e562e21505af5ca9929bb51a7f,101,管理學院,資訊管理學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,否*:*,"約新臺幣40,001元至45,000元*:*",境內_桃園市*:*,NULL,尚可*:*,不需要*:*,滿意*:*,尚可*:*,NULL,專業知識、知能傳授*:*校內實務課程*:*語言學習*:*,有_進修_國內大專校院進修*:*,完全沒有幫助*:*,持續學習能力*:*創新能力*:*問題解決能力*:*
0930d5818d357897a083c1acc4d66744,102,管理學院,資訊管理學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,是_轉換工作主要的原因_工作地點較方便*:*,"約新臺幣49,001元至52,000元*:*",境內_台北市*:*,NULL,符合*:*,需要*:*,非常滿意*:*,符合*:*,NULL,擔任研究或教學助理*:*專業知識、知能傳授*:*社團活動*:*,沒有*:*,NULL,資訊科技應用能力*:*溝通表達能力*:*工作紀律、責任感及時間管理能力*:*
093aa851c198452cbbfe603ebcf9c041,100,工學院,土木工程學系博士班,博士班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣55,001元至60,000元*:*",境內_桃園市*:*,NULL,非常符合*:*,不需要*:*,普通*:*,非常符合*:*,NULL,建立同學及老師人脈*:*校內實務課程*:*專業知識、知能傳授*:*,沒有*:*,NULL,問題解決能力*:*溝通表達能力*:*工作紀律、責任感及時間管理能力*:*
09418e1e1fd0f8d595eb3fec82dea687,100,地球科學學院,地球科學學系,學士班,全職工作_政府部門（含職業軍人）*:*,建築營造類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,其他*:*,境內_台中市*:*,NULL,尚可*:*,不需要*:*,滿意*:*,尚可*:*,NULL,專業知識、知能傳授*:*志工服務、服務學習*:*建立同學及老師人脈*:*,有_準備考試或其他證照_國家考試*:*,非常有幫助*:*,人際互動能力*:*持續學習能力*:*溝通表達能力*:*
094b6729e7f1eead9ff44e34dca5f883,104,文學院,法國語文學系,學士班,目前非就業中（請跳答第6題後，再跳答第14題）*:*,NULL,NULL,NULL,NULL,進修中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,創新能力*:*問題解決能力*:*資訊科技應用能力*:*
09731ccb2a40bc68182efa8d5ed5e852,105,資訊電機學院,電機工程學系,學士班,目前非就業中（請跳答第6題後，再跳答第14題）*:*,NULL,NULL,NULL,NULL,進修中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,溝通表達能力*:*問題解決能力*:*人際互動能力*:*
0974abd538a064acdad5499745df0c64,104,管理學院,人力資源管理研究所碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,企業經營管理類*:*,否*:*,"約新臺幣85,001元至90,000元*:*",境內_新竹縣*:*,NULL,非常符合*:*,需要*:*,非常滿意*:*,非常符合*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,有_準備考試或其他證照_國家考試*:*有_準備考試或其他證照_技術士證照*:*有_進修_國內大專校院進修*:*,非常有幫助*:*,問題解決能力*:*團隊合作能力*:*溝通表達能力*:*
098380353e42848493318b4e6ea1767b,105,工學院,材料科學與工程研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,是_轉換工作主要的原因_工作具挑戰性及自主性*:*,"約新臺幣52,001元至55,000元*:*",境內_新竹市*:*,NULL,符合*:*,需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*志工服務、服務學習*:*校外業界實習*:*,沒有*:*,NULL,溝通表達能力*:*持續學習能力*:*問題解決能力*:*
098aabcde7674c321b1f5013f76728aa,104,管理學院,資訊管理學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,是_轉換工作主要的原因_工作地點較方便*:*,"約新臺幣49,001元至52,000元*:*",境內_桃園市*:*,NULL,普通*:*,不需要*:*,滿意*:*,普通*:*,NULL,校外業界實習*:*社團活動*:*專業知識、知能傳授*:*,有_準備考試或其他證照_語言證照*:*,有點幫助*:*,創新能力*:*資訊科技應用能力*:*
099abac94dfc902dc97ba1eafdba803d,100,管理學院,財務金融學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,個人及社會服務類*:*,是_轉換工作主要的原因_與個人興趣較符合*:*,"約新臺幣28,001元至31,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,普通*:*,符合*:*,NULL,社團活動*:*語言學習*:*志工服務、服務學習*:*,有_準備考試或其他證照_金融證照*:*,沒有幫助*:*,溝通表達能力*:*外語能力*:*問題解決能力*:*
099c6a39e320201e3df5d7d3b7f947d4,104,管理學院,企業管理學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,是_轉換工作主要的原因_工作較穩定*:*,"約新臺幣110,001元至120,000元*:*",境內_台北市*:*,NULL,符合*:*,需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*校外業界實習*:*,有_準備考試或其他證照_電腦認證*:*有_準備考試或其他證照_技術士證照*:*,有點幫助*:*,溝通表達能力*:*資訊科技應用能力*:*持續學習能力*:*
09a6f5fe9f8a9270e7e9bb5a2e834193,104,資訊電機學院,電機工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣75,001元至80,000元*:*",境內_新竹市*:*,NULL,非常符合*:*,不需要*:*,非常滿意*:*,非常符合*:*,NULL,建立同學及老師人脈*:*專業知識、知能傳授*:*,有_進修_國內大專校院進修*:*,非常有幫助*:*,問題解決能力*:*持續學習能力*:*外語能力*:*
